38.28769,21.78774,97,0,179.72095,-0.51375,0.96711,test,1745394646330
38.28769,21.78774,97,0,10.74872,-12.50012,3.15463,test,1745394650337
38.28769,21.78774,97,0,17.80685,-15.07185,4.28693,test,1745394654341
38.28769,21.78774,97,0,21.71873,-24.02521,-11.78602,test,1745394658352
38.28769,21.78774,97,0,21.71873,-24.02521,-11.78602,test,1745394660360
38.28769,21.78774,97,0,21.71873,-24.02521,-11.78602,test,1745394662370
38.28769,21.78774,97,0,21.71873,-24.02521,-11.78602,test,1745394664381
38.28766,21.78773,97,0,10.83393,-12.785,5.19688,test,1745394668409
38.2883,21.78836,97,0,174.61243,-29.73267,-11.26778,test,1745394671758
38.2883,21.78836,97,0,253.19812,-34.56975,-16.82458,test,1745394673761
38.2883,21.78836,97,0,265.38315,-47.88828,-10.20647,test,1745394677793
38.2883,21.78836,97,0,277.20422,-44.66838,-2.56829,test,1745394679797
38.2885,21.78894,100.5,0.02819,130.74081,-0.63712,0.7021,test,1745395190908
38.2885,21.78894,100.5,0.02819,128.9944,-0.6965,0.80412,test,1745395194915
38.2885,21.78894,100.5,0.02819,149.784,-3.08543,-4.60262,test,1745395198937
38.2885,21.78894,100.5,0.02819,215.7515,-30.10905,10.03493,test,1745395202963
38.2885,21.78894,100.5,0.02819,222.92844,-33.77026,-6.3481,test,1745395206971
38.2885,21.78894,100.5,0.02819,151.98193,-13.45905,4.86307,test,1745395208973
38.2885,21.78894,100.5,0.02819,346.64462,-11.81244,2.87184,test,1745395210976
38.2885,21.78894,100.5,0.02819,146.18069,-27.03233,-2.12511,test,1745395212978
38.2885,21.78894,100.5,0.02819,119.58379,-11.28932,-4.29777,test,1745395216990
38.2885,21.78894,100.5,0.02819,51.09318,-2.75859,4.3465,test,1745395218997
38.2885,21.78894,100.5,0.02819,24.12191,-20.75246,-0.11058,test,1745395223002
38.2885,21.78894,100.5,0.02819,155.55807,-5.50633,5.71206,test,1745395227014
38.2885,21.78894,100.5,0.02819,109.36218,-44.18523,-15.10711,test,1745395229017
38.2885,21.78894,100.5,0.02819,214.0704,-20.8671,-4.85227,test,1745395231021
38.2885,21.78894,100.5,0.02819,276.07166,-17.73058,-4.14972,test,1745395233084
38.2885,21.78894,100.5,0.02819,168.5013,-7.43863,-6.77757,test,1745395237135
38.2885,21.78894,100.5,0.02819,155.06044,-6.89244,-6.5335,test,1745395239184
38.2885,21.78894,100.5,0.02819,142.50592,1.15343,-14.34615,test,1745395243190
38.2885,21.78894,100.5,0.02819,153.54623,1.71498,-1.98859,test,1745395247204
38.2885,21.78894,100.5,0.02819,168.49666,-12.14366,2.08131,test,1745395251223
38.2885,21.78894,100.5,0.02819,168.50259,-27.50177,-5.70634,test,1745395253225
38.2885,21.78894,100.5,0.02819,195.98708,-31.97293,-1.15194,test,1745395255230
38.2885,21.78894,100.5,0,241.60812,-23.02922,4.72575,test,1745395318217
38.2885,21.78894,100.5,0,245.43054,-21.74323,2.363,test,1745395320258
38.2885,21.78894,100.5,0,230.30977,-29.7169,3.4141,test,1745395322335
38.2885,21.78894,100.5,0,217.59242,-21.10614,2.32049,test,1745395326420
38.2885,21.78894,100.5,0,233.33856,-22.72606,0.92864,test,1745395328473
38.2885,21.78894,100.5,0,265.16827,-45.1864,-4.81069,test,1745395330476
38.2885,21.78894,100.5,0,173.55801,-18.41165,2.73897,test,1745395332504
38.2885,21.78894,100.5,0,156.12044,-37.99252,-2.25938,test,1745395336542
38.2885,21.78894,100.5,0,149.58806,-31.81731,-3.14632,test,1745395338572
38.2885,21.78894,100.5,0,159.58659,-17.46976,5.95727,test,1745395340579
38.2885,21.78894,100.5,0,166.82062,-34.27849,-9.63801,test,1745395344651
38.2885,21.78894,100.5,0,188.58417,-32.12109,13.84339,test,1745395346677
38.2885,21.78894,100.5,0,258.97971,-37.9901,5.12006,test,1745395348680
38.2885,21.78894,100.5,0,34.27877,-34.97618,-7.45565,test,1745395350685
38.2885,21.78894,100.5,0,278.65707,-36.4848,4.58558,test,1745395354775
38.2885,21.78894,100.5,0,206.25752,-44.89041,-6.07887,test,1745395356779
38.2885,21.78894,100.5,0,246.74562,-15.32936,5.05739,test,1745395360790
38.2885,21.78894,100.5,0,243.62155,-10.17487,-0.7881,test,1745395362796
38.2885,21.78894,100.5,0,316.44067,-27.55255,-1.05274,test,1745395364806
38.2885,21.78894,100.5,0,6.10089,-38.03831,9.4677,test,1745395368816
38.2885,21.78894,100.5,0,357.94202,-28.81526,2.92883,test,1745395372835
38.2885,21.78894,100.5,0,7.90723,-28.74167,4.97094,test,1745395374983
38.2885,21.78894,100.5,0,9.25071,-26.42685,2.66613,test,1745395376988
38.2885,21.78894,100.5,0,4.49552,-26.26465,2.87322,test,1745395379176
38.2885,21.78894,100.5,0,8.96772,-27.69897,-0.03171,test,1745395381182
38.2885,21.78894,100.5,0,8.96772,-27.69897,-0.03171,test,1745395383199
38.2885,21.78894,100.5,0,8.96772,-27.69897,-0.03171,test,1745395385210
38.2885,21.78894,100.5,0,8.96772,-27.69897,-0.03171,test,1745395387218
38.2885,21.78894,100.5,0,8.96772,-27.69897,-0.03171,test,1745395389228
38.2885,21.78894,100.5,0,8.96772,-27.69897,-0.03171,test,1745395391238
38.2885,21.78894,100.5,0,8.96772,-27.69897,-0.03171,test,1745395393251
38.2885,21.78894,100.5,0,8.96772,-27.69897,-0.03171,test,1745395395262
38.2885,21.78894,100.5,0,8.96772,-27.69897,-0.03171,test,1745395397271
38.2885,21.78894,100.5,0,8.96772,-27.69897,-0.03171,test,1745395399286
38.2885,21.78894,100.5,0,8.96772,-27.69897,-0.03171,test,1745395403306
38.2885,21.78894,100.5,0,8.96772,-27.69897,-0.03171,test,1745395405316
38.2885,21.78894,100.5,0,21.0402,-21.90279,1.9896,test,1745395407325
38.2885,21.78894,100.5,0,70.16609,-26.0302,-9.09958,test,1745395411334
38.2885,21.78894,100.5,0,79.78229,-28.61375,-3.37273,test,1745395413340
38.2885,21.78894,100.5,0,52.23481,-40.43846,19.35566,test,1745395415346
38.2885,21.78894,100.5,0,82.84868,-22.80905,8.05236,test,1745395417352
38.2885,21.78894,100.5,0,75.17293,-30.6702,1.3785,test,1745395422266
38.2885,21.78894,100.5,0,69.91978,-27.02859,0.49558,test,1745395424505
38.2885,21.78894,100.5,0,83.83849,-28.28503,-2.15672,test,1745395428514
38.2885,21.78894,100.5,0,59.06641,-38.89317,9.72862,test,1745395430562
38.2885,21.78894,100.5,0,52.83634,-32.63548,11.41758,test,1745395434571
38.2885,21.78894,100.5,0,33.3987,-34.80667,15.2702,test,1745395436578
38.2885,21.78894,100.5,0,46.35973,-26.08836,2.66066,test,1745395438642
38.2885,21.78894,100.5,0,63.85571,-36.22893,0.97662,test,1745395440647
38.2885,21.78894,100.5,0,26.2386,-51.98196,24.41869,test,1745395444663
38.2885,21.78894,100.5,0,80.88662,-2.69489,18.88395,test,1745395446693
38.2885,21.78894,100.5,0,72.92429,-4.34023,1.51491,test,1745395450702
38.2885,21.78894,100.5,0,80.02541,-11.75847,3.12335,test,1745395452708
38.2885,21.78894,100.5,0,78.38334,-0.13823,14.30605,test,1745395454715
38.2885,21.78894,100.5,0,66.93304,-9.84595,-9.19202,test,1745395458750
38.2885,21.78894,100.5,0,1.8119,-11.88788,-3.20523,test,1745395460777
38.2885,21.78894,100.5,0,358.64456,-26.41524,2.9332,test,1745395462781
38.2885,21.78894,100.5,0,27.26019,-28.30856,-25.30637,test,1745395464972
38.2885,21.78894,100.5,0,49.99234,-19.52063,-26.35286,test,1745395466981
38.2885,21.78894,100.5,0,25.1667,-42.23776,4.84415,test,1745395468984
38.2885,21.78894,100.5,0,48.83114,-33.71051,-12.30843,test,1745395470994
0,0,0,0,157.26074,-0.84045,0.69367,test,1745396222945
0,0,0,0,158.31676,-0.66486,0.77192,test,1745396225086
0,0,0,0,156.08672,-0.46748,0.63035,test,1745396227090
0,0,0,0,204.34641,1.62575,12.97776,test,1745396229108
0,0,0,0,221.52722,-12.34689,-9.74243,test,1745396233235
38.28841,21.78892,95.72711,0,210.54857,-5.485,4.36095,test,1745396237278
38.28841,21.78892,95.72711,0,176.24796,-0.80536,-17.98433,test,1745396239282
38.28841,21.78892,95.72711,0,121.61365,-13.95631,13.01277,test,1745396241359
38.28841,21.78892,95.72711,0,146.52666,-17.46594,-4.48031,test,1745396245490
38.28841,21.78892,95.72711,0,67.46661,-2.25459,-2.41714,test,1745396247495
38.28841,21.78892,95.72711,0,306.44669,-14.76163,2.29054,test,1745396251509
38.28841,21.78892,95.72711,0,222.84499,-9.78062,22.34934,test,1745396255550
38.28841,21.78892,95.72711,0,214.71149,-10.7076,2.5373,test,1745396257735
38.28841,21.78892,95.72711,0,247.78336,-15.54631,-12.67148,test,1745396259825
38.28841,21.78892,95.72711,0,247.78336,-15.54631,-12.67148,test,1745396261828
38.28841,21.78892,95.72711,0,247.78336,-15.54631,-12.67148,test,1745396265858
38.28841,21.78892,95.72711,0,235.94962,-14.88623,-0.14027,test,1745396267941
38.28841,21.78892,95.72711,0,201.21158,-4.65762,-1.34325,test,1745396271964
38.28841,21.78892,95.72711,0,189.19841,-9.87639,12.07059,test,1745396276022
38.28841,21.78892,95.72711,0,185.36577,-28.44139,-10.25216,test,1745396278026
38.28841,21.78892,95.72711,0,200.94353,-26.08876,0.60949,test,1745396280183
38.28841,21.78892,95.72711,0,223.16017,-21.13701,-10.22371,test,1745396284192
38.28783,21.78818,97,0.86837,260.28912,-13.7757,-6.31712,test,1745396350653
38.28783,21.78816,97,1.10852,265.65262,-19.68753,-3.16199,test,1745396352668
38.28783,21.7881,97,1.22099,259.18417,-17.33372,-3.31692,test,1745396356689
38.28783,21.78807,97,0.80994,262.22086,-16.59338,-2.93482,test,1745396360701
38.28784,21.78807,97,0.47684,250.61166,-15.64285,0.31863,test,1745396362793
38.2878,21.78808,97,2.77056,259.55127,-33.5849,7.94919,test,1745396366804
38.2878,21.78806,97,1.08588,247.42798,-26.13882,6.07478,test,1745396368809
38.28777,21.78809,97,1.06597,247.87796,-25.85889,-3.71263,test,1745396372822
38.28777,21.78813,97,0.96152,255.88052,-28.67551,15.52128,test,1745396374828
38.28779,21.78817,97,1.08782,89.47958,-25.16891,-1.19823,test,1745396376903
0,0,0,0,202.53169,-21.4393,-9.71352,test,1745396673478
0,0,0,0,204.78757,-25.35089,-7.02619,test,1745396675491
0,0,0,0,212.27458,-27.59042,3.53798,test,1745396679503
0,0,0,0,214.74461,-25.43001,3.23267,test,1745396681511
0,0,0,0,224.13913,7.42812,11.59387,test,1745396683532
0,0,0,0,221.27769,-0.43062,0.07751,test,1745396685540
0,0,0,0,220.6291,-0.43771,0.07755,test,1745396687546
0,0,0,0,220.79234,-0.43251,0.08271,test,1745396691561
0,0,0,0,220.85565,-0.42229,0.07412,test,1745396693568
0,0,0,0,220.7738,-0.43808,0.07761,test,1745396697578
0,0,0,0,220.85381,-0.424,0.08618,test,1745396699584
38.28842,21.78891,100.6,0,221.0087,-0.43265,0.07757,test,1745396701600
38.28842,21.78891,100.6,0,220.77928,-0.43599,0.09306,test,1745396703606
38.28842,21.78891,100.6,0,221.04112,-0.46019,0.06377,test,1745396705611
38.28842,21.78891,100.6,0,221.31685,-0.48766,0.11546,test,1745396707617
0,0,0,0,153.93451,-0.09654,0.5603,test,1745396770944
0,0,0,0,153.75719,-0.07414,0.51034,test,1745396772952
0,0,0,0,155.38692,-19.99986,11.64544,test,1745396774974
0,0,0,0,102.84038,-16.82414,-2.56425,test,1745396776982
0,0,0,0,99.84196,-28.31894,-6.91301,test,1745396778992
0,0,0,0,108.65935,-28.44766,-14.94852,test,1745396780998
0,0,0,0,116.34543,-18.86514,-15.27481,test,1745396785011
0,0,0,0,110.35886,-25.81854,-8.68179,test,1745396787016
0,0,0,0,111.99992,-25.02974,-9.28832,test,1745396789026
0,0,0,0,110.97886,-23.85545,-9.36033,test,1745396793037
0,0,0,0,111.72756,-23.63077,-10.75652,test,1745396795043
38.28842,21.78891,100.6,0,106.45151,-9.83302,-9.07423,test,1745396799054
38.28842,21.78891,100.6,0,106.47971,-9.30569,-13.67345,test,1745396803066
38.28842,21.78891,100.6,0,107.01705,-6.86537,-13.76925,test,1745396805075
0,0,0,0,170.5244,-13.04109,11.49366,test,1745396809425
0,0,0,0,191.90562,-2.29269,-27.86156,test,1745396813438
0,0,0,0,193.60971,-0.55841,-23.42674,test,1745396817441
0,0,0,0,189.07599,-0.00551,-20.64136,test,1745396821445
0,0,0,0,156.20081,-0.04675,-16.53289,test,1745396825451
0,0,0,0,156.6953,0.57211,-18.36759,test,1745396827454
38.28853,21.78895,108.34589,0,149.92763,1.63844,-17.96823,test,1745396831460
38.28853,21.78895,108.34589,0,145.99339,0.85263,-18.55649,test,1745396833463
38.28853,21.78895,108.34589,0,128.98308,4.30321,-14.4663,test,1745396837506
38.28853,21.78895,108.34589,0,142.47038,-0.60155,-12.76863,test,1745396839517
38.28853,21.78895,108.34589,0,100.71825,3.51604,-12.66287,test,1745396841519
38.28853,21.78895,108.34589,0,106.44828,5.97113,-14.0947,test,1745396843522
38.28853,21.78895,108.34589,0,148.59027,-8.9247,-15.64716,test,1745396847528
38.28853,21.78895,108.34589,0,153.83145,-6.20959,-19.76215,test,1745396849531
38.28853,21.78895,108.34589,0,149.88284,-3.60057,-19.30945,test,1745396853540
38.28853,21.78895,108.34589,0,132.37495,-0.49998,-9.33889,test,1745396857547
38.28853,21.78895,108.34589,0,132.24905,-3.0807,-9.99322,test,1745396859552
38.28853,21.78895,108.34589,0,126.18571,0.69403,-13.09276,test,1745396861557
38.28853,21.78895,108.34589,0,154.92023,-4.34207,-13.48809,test,1745396865564
38.28853,21.78895,108.34589,0,144.09714,-1.36922,-9.99382,test,1745396869572
38.28853,21.78895,108.34589,0,132.99445,1.80515,-12.65329,test,1745396873582
38.28853,21.78895,108.34589,0,159.18387,-2.04921,-12.09065,test,1745396875585
38.28842,21.78891,100.6,0,131.61603,-10.5784,6.58444,test,1745396877328
38.28842,21.78891,100.6,0,137.4321,-10.83493,5.29011,test,1745396879334
38.28842,21.78891,100.6,0,131.04004,-12.55923,7.11729,test,1745396883343
38.28842,21.78891,100.6,0,135.83725,2.87019,5.57037,test,1745396885350
38.28842,21.78891,100.6,0,106.37427,-3.76637,7.16762,test,1745396889361
38.28842,21.78891,100.6,0,144.27394,5.99742,-6.69604,test,1745396893379
38.28842,21.78891,100.6,0,138.95576,5.66187,-5.31784,test,1745396897395
38.28842,21.78891,100.6,0,138.95576,5.66187,-5.31784,test,1745396899404
38.28842,21.78891,100.6,0,138.95576,5.66187,-5.31784,test,1745396903420
38.28842,21.78891,100.6,0,138.95576,5.66187,-5.31784,test,1745396907438
38.28842,21.78891,100.6,0,138.95576,5.66187,-5.31784,test,1745396909453
38.28842,21.78891,100.6,0,138.95576,5.66187,-5.31784,test,1745396911462
38.28842,21.78891,100.6,0,138.95576,5.66187,-5.31784,test,1745396915481
38.28842,21.78891,100.6,0,138.95576,5.66187,-5.31784,test,1745396919501
38.28842,21.78891,100.6,0,138.95576,5.66187,-5.31784,test,1745396921511
38.28842,21.78891,100.6,0,138.95576,5.66187,-5.31784,test,1745396923521
38.28842,21.78891,100.6,0,138.95576,5.66187,-5.31784,test,1745396925531
38.2884,21.78888,100.6,0,122.99036,-0.77335,0.61454,test,1745396928819
38.2884,21.78888,100.6,0,122.88494,-0.77446,0.71334,test,1745396930823
38.2884,21.78888,100.6,0,124.12555,-0.64767,0.64247,test,1745396932826
38.2884,21.78888,100.6,0,122.10043,-0.67743,0.56018,test,1745396936837
38.2884,21.78888,100.6,0,122.38625,-0.70352,0.64247,test,1745396940841
38.2884,21.78888,100.6,0,123.60703,-0.78847,0.62943,test,1745396944846
38.2884,21.78888,100.6,0,122.33567,-0.64845,0.64325,test,1745396946849
38.2884,21.78888,100.6,0,122.21965,-0.79021,0.60278,test,1745396948852
38.2884,21.78888,100.6,0,123.64164,-0.64894,0.51779,test,1745396950856
38.2884,21.78888,100.6,0,123.00857,-0.67543,0.67024,test,1745396952861
38.2884,21.78888,100.6,0,123.89828,-0.77522,0.68604,test,1745396956868
38.28842,21.78891,100.6,0,151.95491,-18.08957,-8.37209,test,1745396959813
38.28842,21.78891,100.6,0,127.38439,-0.09683,0.73324,test,1745396963823
38.28842,21.78891,100.6,0,121.70603,-0.2209,0.43837,test,1745396965829
38.28842,21.78891,100.6,0,172.66801,1.51395,-8.05523,test,1745397116341
38.28842,21.78891,100.6,0,174.37692,1.45409,-7.10431,test,1745397120350
38.28842,21.78891,100.6,0,173.81784,1.36443,-6.7963,test,1745397122358
38.28842,21.78891,100.6,0,172.69138,1.32791,-6.80813,test,1745397124364
38.2884,21.78888,100.6,0,121.83051,-0.63448,0.60131,test,1745397126914
38.2884,21.78888,100.6,0,123.29155,-0.73198,0.71282,test,1745397128916
38.2884,21.78888,100.6,0,121.69502,-0.68076,0.67564,test,1745397130919
38.28842,21.78891,100.6,0,174.27437,1.33786,-6.7231,test,1745397134388
38.28842,21.78891,100.6,0,174.66779,1.32967,-6.71999,test,1745397136393
38.2884,21.78888,100.6,0,123.20537,-0.60651,0.74113,test,1745397138975
38.28842,21.78891,100.6,0,175.5432,1.34674,-6.66391,test,1745397142418
38.2884,21.78888,100.6,0,121.6931,-0.70404,0.68487,test,1745397144995
38.2884,21.78888,100.6,0,123.53387,-0.64847,0.58732,test,1745397146997
38.28842,21.78891,100.6,0,177.41058,1.36845,-6.64002,test,1745397150434
38.2884,21.78888,100.6,0,121.97394,-0.73343,0.60219,test,1745397153003
38.2884,21.78888,100.6,0,123.41168,-0.68889,0.66975,test,1745397155005
38.28842,21.78891,100.6,0,178.70415,1.34656,-6.60935,test,1745397158454
38.28842,21.78891,100.6,0,178.84328,1.35638,-6.62084,test,1745397160458
38.28842,21.78891,100.6,0,178.5927,1.34274,-6.61098,test,1745397162472
38.2884,21.78888,100.6,0,121.49254,-0.80147,0.62866,test,1745397165025
38.28842,21.78891,100.6,0,178.62393,1.36304,-6.61111,test,1745397168503
38.2884,21.78888,100.6,0,121.1246,-0.81404,0.66942,test,1745397171037
38.2884,21.78888,100.6,0,122.10048,-0.69075,0.58761,test,1745397173039
38.28842,21.78891,100.6,0,178.75256,1.36279,-6.5805,test,1745397176520
38.28842,21.78891,100.6,0,178.77287,1.36447,-6.59587,test,1745397178525
38.28842,21.78891,100.6,0,178.57385,1.3421,-6.58011,test,1745397180530
38.2884,21.78888,100.6,0,122.28635,-0.703,0.65596,test,1745397183053
38.2884,21.78888,100.6,0,121.45819,-0.59023,0.62682,test,1745397185056
38.28842,21.78891,100.6,0,179.4136,1.35054,-6.56205,test,1745397188550
38.28842,21.78891,100.6,0,179.21825,1.35574,-6.57269,test,1745397190554
38.28842,21.78891,100.6,0,179.73535,1.36223,-6.5656,test,1745397192557
38.2884,21.78888,100.6,0,120.5399,-0.7168,0.61394,test,1745397195081
38.28842,21.78891,100.6,0,179.89287,1.36938,-6.56185,test,1745397198571
38.2884,21.78888,100.6,0,120.42841,-0.64673,0.5997,test,1745397201092
38.2884,21.78888,100.6,0,123.20294,-0.71504,0.72379,test,1745397203096
38.28842,21.78891,100.6,0,179.07776,1.36446,-6.54386,test,1745397206588
38.28842,21.78891,100.6,0,179.48285,1.37579,-6.54926,test,1745397208592
38.28842,21.78891,100.6,0,180.00601,1.35057,-6.55181,test,1745397210597
38.2884,21.78888,100.6,0,120.68651,-0.78577,0.73879,test,1745397213122
38.28842,21.78891,100.6,0,180.57625,1.37634,-6.53112,test,1745397216615
38.2884,21.78888,100.6,0,119.04615,-0.64641,0.6691,test,1745397219133
38.2884,21.78888,100.6,0,122.00896,-0.70268,0.54405,test,1745397221136
38.2884,21.78888,100.6,0,121.67862,-0.73093,0.60013,test,1745397223140
38.2884,21.78888,100.6,0,119.63473,-0.84711,0.44903,test,1745397225189
38.28842,21.78891,100.6,0,180.94402,1.38594,-6.54506,test,1745397228645
38.28842,21.78891,100.6,0,181.28191,1.38924,-6.53574,test,1745397230647
38.28842,21.78891,100.6,0,181.12201,1.38666,-6.53112,test,1745397232652
38.28842,21.78891,100.6,0,181.36562,1.41063,-6.52561,test,1745397234656
38.2884,21.78888,100.6,0,122.46051,-0.5914,0.36288,test,1745397237206
38.28842,21.78891,100.6,0,181.72012,1.39134,-6.51853,test,1745397240693
38.28842,21.78891,100.6,0,181.65822,1.37219,-6.52078,test,1745397242699
38.2884,21.78888,100.6,0,119.64861,-0.7726,0.64184,test,1745397245221
38.2884,21.78888,100.6,0,119.57769,-0.71747,0.75419,test,1745397247226
38.28842,21.78891,100.6,0,182.12914,1.40353,-6.5159,test,1745397250714
38.28842,21.78891,100.6,0,182.08438,1.39648,-6.50468,test,1745397252718
38.2884,21.78888,100.6,0,119.75435,-0.67412,0.68287,test,1745397255242
38.2884,21.78888,100.6,0,122.45488,-0.73163,0.62866,test,1745397257244
38.28842,21.78891,100.6,0,182.2269,1.38063,-6.48036,test,1745397260740
38.28842,21.78891,100.6,0,182.61555,1.38916,-6.51639,test,1745397262745
38.2884,21.78888,100.6,0,120.31689,-0.78596,0.64138,test,1745397265256
38.2884,21.78888,100.6,0,120.3935,-0.64769,0.44695,test,1745397267260
38.2884,21.78888,100.6,0,120.02319,-0.64514,0.75126,test,1745397269265
38.28842,21.78891,100.6,0,182.68106,1.38908,-6.49704,test,1745397272771
38.2884,21.78888,100.6,0,120.02377,-0.63525,0.58804,test,1745397275278
38.2884,21.78888,100.6,0,120.12487,-0.6317,0.65436,test,1745397277281
38.28842,21.78891,100.6,0,182.79956,1.38608,-6.51283,test,1745397280786
38.2884,21.78888,100.6,0,122.00198,-0.80049,0.64184,test,1745397283295
38.28842,21.78891,100.6,0,181.45578,1.40308,-6.49479,test,1745397286801
38.2884,21.78888,100.6,0,120.67061,-0.70354,0.58661,test,1745397289309
38.2884,21.78888,100.6,0,121.09685,-0.70319,0.65612,test,1745397291313
38.28842,21.78891,100.6,0,180.42368,1.40285,-6.4885,test,1745397294818
38.28842,21.78891,100.6,0,180.37189,1.41818,-6.49665,test,1745397296824
38.28842,21.78891,100.6,0,180.31429,1.3941,-6.50157,test,1745397298829
38.2884,21.78888,100.6,0,120.51878,-0.74306,0.65436,test,1745397301338
38.28842,21.78891,100.6,0,180.53911,1.38907,-6.47446,test,1745397304850
38.28842,21.78891,100.6,0,180.48125,1.38916,-6.46973,test,1745397306853
38.2884,21.78888,100.6,0,120.79301,-1.4711,0.37702,test,1745397309358
38.28842,21.78891,100.6,0,181.09003,1.40424,-6.48354,test,1745397310871
38.2884,21.78888,100.6,0,120.05894,-0.71645,0.64153,test,1745397313410
38.28842,21.78891,100.6,0,180.96619,1.39072,-6.48451,test,1745397316883
38.2884,21.78888,100.6,0,120.61576,-0.59079,0.69714,test,1745397319421
